"","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultCommentText","USGSPCode","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode"
"173207","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011960","",NA,"Phosphorus","Dissolved","0.012","mg/l as P",NA,"Accepted","","Actual","","","","",666,"CL020","USGS","P, wf, FCC, persulfate CF color",NA,"","USGS-National Water Quality Lab, Denver, CO","6/2/2020","",NA,"Detection limit by DQCALC",0.003,"mg/l as P"
"173208","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011961","",NA,"Orthophosphate","Dissolved","0.009","mg/l as P",NA,"Accepted","","Actual","","","","",671,"PHM01","USGS","Ortho-PO4, wf, DA phos/mol(NWQL)",NA,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO","5/28/2020","",NA,"Detection limit by DQCALC",0.004,"mg/l as P"
"173209","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011962","",NA,"Carbon","Suspended","0.27","mg/l",NA,"Accepted","","Actual","","","","",694,"COMB6","USGS","TPC, GFF, combustion",NA,"","USGS-National Water Quality Lab, Denver, CO","6/19/2020","",NA,"Long Term Method Detection Level",0.05,"mg/l"
"173210","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011963","",NA,"Height, gage","","2.95","m",NA,"Accepted","","Actual","","","","",30207,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173211","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011964","",NA,"Stream flow, instantaneous","","558","m3/sec",NA,"Accepted","","Actual","","","","",30209,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173212","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011965","Not Detected",NA,"Nitrogen","Suspended","","",NA,"Accepted","","Actual","","","","",49570,"COMB7","USGS","TPN, GF/F, combusion",NA,"","USGS-National Water Quality Lab, Denver, CO","6/19/2020","",NA,"Long Term Method Detection Level",0.03,"mg/l"
"173213","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011967","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Dissolved","0.43","mg/l",NA,"Accepted","","Actual","","","","",62854,"CL063","USGS","Nutrients, wf, FCC,persulfate,CF",NA,"USGS WRI 03-4174","USGS-National Water Quality Lab, Denver, CO","6/2/2020","",NA,"Detection limit by DQCALC",0.05,"mg/l"
"173214","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011968","",NA,"Turbidity","Total","1.7","NTRU",NA,"Accepted","","Actual","","","","",63676,"TS101","USGS","HACH, sensor model 2100 P, NTRU",NA,"","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173215","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011969","",NA,"Ammonia and ammonium","Dissolved","0.032","mg/l NH4",NA,"Accepted","","Actual","","","","",71846,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173216","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011970","",NA,"Nitrate","Dissolved","1.24","mg/l asNO3",NA,"Accepted","","Actual","","","","",71851,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173217","Sample-Routine","Water","Surface Water","5/13/2020","7:15:00","EDT","U.S. Geological Survey","USGS-01184000","","","Stable, normal stage","Regulated flow",NA,"30","USGS parameter code 82398","Single vertical, depth integrated",NA,"US DH-81","NWIS-119011971","",NA,"Nitrite","Dissolved","0.019","mg/l asNO2",NA,"Accepted","","Actual","","","","",71856,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173218","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238217","",NA,"Temperature, water","","0.3","deg C",NA,"Accepted","","Actual","","","","",10,"THM01","USGS","Temperature, water, thermistor",NA,"USGS National Field Manual, Chapter A6.1","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173219","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238218","",NA,"Temperature, air","","-5","deg C",NA,"Accepted","","Actual","","","","",20,"THM05","USGS","Temperature, air, liq-in-glass",NA,"USGS National Field Manual, Chapter A6.1","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173220","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238219","",NA,"Barometric pressure","","766","mm/Hg",NA,"Accepted","","Actual","","","","",25,"BAROM","USGS","Atmospheric pressure, barometer",NA,"USGS National Field Manual","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173221","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238221","",NA,"Stream flow, instantaneous","","4.3","ft3/s",NA,"Accepted","","Actual","","","","",61,"QSTGQ","USGS","Discharge, stg-disch rating",NA,"USGS TWRI 3-A10","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173222","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238222","",NA,"Specific conductance","Total","164","uS/cm @25C",NA,"Accepted","","Actual","","","25 deg C","",95,"SC001","USGS","Specific conductance sensor",NA,"USGS National Field Manual, Chapter A6.3","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173223","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238223","",NA,"Acidity, (H+)","Total","0.00005","mg/l",NA,"Accepted","","Actual","","","","",191,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173224","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238224","",NA,"Oxygen","Dissolved","14.5","mg/l",NA,"Accepted","","Actual","","","","",300,"LUMIN","USGS","Diss oxygen, luminescence sensor",NA,"ASTM","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173225","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238225","",NA,"Oxygen","Dissolved","99","% saturatn",NA,"Accepted","","Actual","","","","",301,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173226","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238226","",NA,"pH","Total","7.3","std units",NA,"Accepted","","Actual","","","","",400,"PROBE","USGS","pH, field, electrometric",NA,"USGS National Field Manual, Chapter A6.4","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173227","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238227","Not Detected",NA,"Total suspended solids","Non-filterable","","",NA,"Accepted","","Actual","","","","",530,"SLD04","USGS","Sus solids, wat, 105C,wt (NWQL)",NA,"USGS TWRI 5-A1/1989, p 443","USGS-National Water Quality Lab, Denver, CO","1/22/2021","",NA,"Lower Reporting Limit",15,"mg/l"
"173228","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238228","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total","0.76","mg/l",NA,"Accepted","","Actual","","","","",600,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173229","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238229","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Dissolved","0.7","mg/l",NA,"Accepted","","Actual","","","","",602,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173230","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238230","",NA,"Organic Nitrogen","Total","0.17","mg/l",NA,"Accepted","","Actual","","","","",605,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173231","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238231","",NA,"Organic Nitrogen","Dissolved","0.2","mg/l",NA,"Accepted","","Actual","","","","",607,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173232","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238232","",NA,"Ammonia and ammonium","Dissolved","0.07","mg/l as N",NA,"Accepted","","Actual","","","","",608,"SHC02","USGS","Ammonia, wf, DA sal/hypo (NWQL)",NA,"Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO","1/6/2021","",NA,"Detection limit by DQCALC",0.02,"mg/l as N"
"173233","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238233","Not Detected",NA,"Nitrite","Dissolved","","",NA,"Accepted","","Actual","","","","",613,"DZ001","USGS","Nitrite, wf, DA, diazo",NA,"USGS OF 93-125, p 217","USGS-National Water Quality Lab, Denver, CO","1/6/2021","",NA,"Detection limit by DQCALC",0.001,"mg/l as N"
"173234","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238234","",NA,"Nitrate","Dissolved","0.515","mg/l as N",NA,"Accepted","","Actual","","","","",618,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173235","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238235","",NA,"Kjeldahl nitrogen","Dissolved","0.18","mg/l as N",NA,"Accepted","","Actual","","","","",623,"KJ002","USGS","NH3+org-N, wf, FCC, Kjeldahl, CF",NA,"USGS OF 00-170","USGS-National Water Quality Lab, Denver, CO","12/23/2020","",NA,"Detection limit by DQCALC",0.07,"mg/l as N"
"173236","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238236","",NA,"Kjeldahl nitrogen","Total","0.25","mg/l as N",NA,"Accepted","","Actual","","","","",625,"KJ008","USGS","NH3+org-N, wu, WCA, Kjeldahl, CF",NA,"USGS OF 00-170","USGS-National Water Quality Lab, Denver, CO","12/23/2020","",NA,"Detection limit by DQCALC",0.07,"mg/l as N"
"173237","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238237","",NA,"Inorganic nitrogen (nitrate and nitrite)","Dissolved","0.515","mg/l as N",NA,"Accepted","","Actual","","","","",631,"RED01","USGS","NO3+NO2, wf, FCC,NaR, DA",NA,"USGS TMR 5-B8","USGS-National Water Quality Lab, Denver, CO","1/12/2021","",NA,"Detection limit by DQCALC",0.04,"mg/l as N"
"173238","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238238","Not Detected",NA,"Orthophosphate","Dissolved","","",NA,"Accepted","","Actual","","","","",660,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"Historical Lower Reporting Limit",0.012,"mg/l asPO4"
"173239","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238239","",NA,"Phosphorus","Total","0.006","mg/l as P",NA,"Accepted","","Actual","","","","Hold time parameters were exceeded during the collection to analysis phase of sample processing.",665,"CL021","USGS","P, wu, WCA, persulfate CF color",NA,"","USGS-National Water Quality Lab, Denver, CO","1/21/2021","holding time exceededsee result laboratory comment",NA,"Detection limit by DQCALC",0.003,"mg/l as P"
"173240","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238240","",NA,"Phosphorus","Dissolved","0.005","mg/l as P",NA,"Accepted","","Actual","","","","",666,"CL020","USGS","P, wf, FCC, persulfate CF color",NA,"","USGS-National Water Quality Lab, Denver, CO","12/30/2020","below the reporting level but at or above the detection level",NA,"Detection limit by DQCALC",0.003,"mg/l as P"
"173241","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238241","Not Detected",NA,"Orthophosphate","Dissolved","","",NA,"Accepted","","Actual","","","","",671,"PHM01","USGS","Ortho-PO4, wf, DA phos/mol(NWQL)",NA,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO","1/6/2021","",NA,"Detection limit by DQCALC",0.004,"mg/l as P"
"173242","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238242","",NA,"Organic carbon","Dissolved","3.47","mg/l",NA,"Accepted","","Actual","","","","",681,"CMB15","USGS","DOC, wf, 0.45 um cap, combust IR",NA,"USGS NWQL Rapi-Note 17-21","USGS-National Water Quality Lab, Denver, CO","12/24/2020","",NA,"Blank-adjusted method detect limit",0.23,"mg/l"
"173243","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238243","",NA,"Stream flow, instantaneous","","0.12","m3/sec",NA,"Accepted","","Actual","","","","",30209,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173244","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238244","Not Detected",NA,"Nitrogen","Suspended","","",NA,"Accepted","","Actual","","","","",49570,"COMB7","USGS","TPN, GF/F, combusion",NA,"","USGS-National Water Quality Lab, Denver, CO","1/21/2021","",NA,"Long Term Method Detection Level",0.03,"mg/l"
"173245","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238246","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Dissolved","0.79","mg/l",NA,"Accepted","","Actual","","","","",62854,"CL063","USGS","Nutrients, wf, FCC,persulfate,CF",NA,"USGS WRI 03-4174","USGS-National Water Quality Lab, Denver, CO","1/6/2021","",NA,"Detection limit by DQCALC",0.05,"mg/l"
"173246","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238247","",NA,"Turbidity","Total","1.4","NTRU",NA,"Accepted","","Actual","","","","",63676,"TS101","USGS","HACH, sensor model 2100 P, NTRU",NA,"","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173247","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238248","",NA,"Ammonia and ammonium","Dissolved","0.095","mg/l NH4",NA,"Accepted","","Actual","","","","",71846,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173248","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238249","",NA,"Nitrate","Dissolved","2.28","mg/l asNO3",NA,"Accepted","","Actual","","","","",71851,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173249","Sample-Routine","Water","Surface Water","12/16/2020","10:45:00","EST","U.S. Geological Survey","USGS-01188000","","","Stable, normal stage","Routine sample",NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Open-Mouth Bottle","NWIS-120238250","Not Detected",NA,"Nitrite","Dissolved","","",NA,"Accepted","","Actual","","","","",71856,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"Historical Lower Reporting Limit",0.003,"mg/l asNO2"
"173250","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524642","",NA,"Temperature, water","","4.6","deg C",NA,"Accepted","","Actual","","","","",10,"THM01","USGS","Temperature, water, thermistor",NA,"USGS National Field Manual, Chapter A6.1","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173251","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524643","",NA,"Temperature, air","","1","deg C",NA,"Accepted","","Actual","","","","",20,"THM05","USGS","Temperature, air, liq-in-glass",NA,"USGS National Field Manual, Chapter A6.1","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173252","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524644","",NA,"Barometric pressure","","751","mm/Hg",NA,"Accepted","","Actual","","","","",25,"BAROM","USGS","Atmospheric pressure, barometer",NA,"USGS National Field Manual","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173253","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524646","",NA,"Stream flow, instantaneous","","28","ft3/s",NA,"Accepted","","Actual","","","","",61,"QSTGQ","USGS","Discharge, stg-disch rating",NA,"USGS TWRI 3-A10","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173254","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524647","",NA,"Number of sampling points","","10","count",NA,"Accepted","","Actual","","","","",63,"","","",NA,"","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173255","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524648","",NA,"Height, gage","","3.34","ft",NA,"Accepted","","Actual","","","","",65,"STRAN","USGS","Gage height, subm press trans",NA,"USGS TWRI 8-A3","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173256","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524649","",NA,"Specific conductance","Total","1050","uS/cm @25C",NA,"Accepted","","Actual","","","25 deg C","",95,"SC001","USGS","Specific conductance sensor",NA,"USGS National Field Manual, Chapter A6.3","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
"173257","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524650","",NA,"Acidity, (H+)","Total","0.00003","mg/l",NA,"Accepted","","Actual","","","","",191,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"173258","Sample-Routine","Water","Surface Water","2/6/2020","9:30:00","EST","U.S. Geological Survey","USGS-01195490","","","Rising stage","Routine sample",NA,"15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity",NA,"US DH-81","NWIS-118524651","",NA,"Oxygen","Dissolved","11.4","mg/l",NA,"Accepted","","Actual","","","","",300,"LUMIN","USGS","Diss oxygen, luminescence sensor",NA,"ASTM","U.S. Geological Survey-Water Resources Discipline","","",NA,"",NA,""
